machine_id,timestamp,temperature_c,vibration_mm_s,current_a,pressure_bar,status
CMP-A1,2026-06-10T13:45:00,55.09,3.5,12.02,6.83,normal
CMP-A1,2026-06-10T13:46:00,60.88,2.89,12.27,7.07,normal
CMP-A1,2026-06-10T13:47:00,67.56,3.41,9.84,6.74,normal
CMP-A1,2026-06-10T13:48:00,64.69,3.53,12.01,7.14,normal
CMP-A1,2026-06-10T13:49:00,59.32,3.33,11.24,6.99,normal
CMP-A1,2026-06-10T13:50:00,62.48,4.95,9.22,6.48,normal
CMP-A1,2026-06-10T13:51:00,65.93,4.47,9.66,6.72,normal
CMP-A1,2026-06-10T13:52:00,69.31,3.19,10.17,6.97,normal
CMP-A1,2026-06-10T13:53:00,66.09,3.82,11.79,6.89,normal
CMP-A1,2026-06-10T13:54:00,66.17,3.33,10.99,6.82,normal
CMP-A1,2026-06-10T13:55:00,65.0,3.92,12.02,6.35,normal
CMP-A1,2026-06-10T13:56:00,65.04,2.79,10.19,6.92,normal
CMP-A1,2026-06-10T13:57:00,67.68,3.13,8.59,6.51,normal
CMP-A1,2026-06-10T13:58:00,68.59,1.56,11.69,6.96,normal
CMP-A1,2026-06-10T13:59:00,70.26,3.08,8.44,6.93,normal
CMP-A1,2026-06-10T14:00:00,70.1,3.75,9.84,6.83,normal
CMP-A1,2026-06-10T14:01:00,62.87,2.71,11.46,6.44,normal
CMP-A1,2026-06-10T14:02:00,61.42,2.54,9.01,6.84,normal
CMP-A1,2026-06-10T14:03:00,69.65,3.09,8.99,7.05,normal
CMP-A1,2026-06-10T14:04:00,71.74,2.81,10.02,6.95,normal
CMP-A1,2026-06-10T14:05:00,71.49,2.89,9.17,6.99,normal
CMP-A1,2026-06-10T14:06:00,68.2,3.2,9.94,7.1,normal
CMP-A1,2026-06-10T14:07:00,67.11,2.74,10.55,6.39,normal
CMP-A1,2026-06-10T14:08:00,67.74,3.04,10.06,6.79,normal
CMP-A1,2026-06-10T14:09:00,65.16,3.74,11.09,6.75,normal
CMP-A1,2026-06-10T14:10:00,68.05,3.44,10.07,6.76,normal
CMP-A1,2026-06-10T14:11:00,64.41,3.5,10.13,6.68,normal
CMP-A1,2026-06-10T14:12:00,72.88,3.76,9.74,6.97,normal
CMP-A1,2026-06-10T14:13:00,65.47,3.43,10.64,7.16,normal
CMP-A1,2026-06-10T14:14:00,66.38,3.16,11.54,6.87,normal
CMP-A1,2026-06-10T14:15:00,73.5,3.6,10.61,6.44,normal
CMP-A1,2026-06-10T14:16:00,78.15,4.43,12.45,6.22,normal
CMP-A1,2026-06-10T14:17:00,72.45,4.01,12.39,6.44,normal
CMP-A1,2026-06-10T14:18:00,76.62,3.74,12.92,6.32,normal
CMP-A1,2026-06-10T14:19:00,76.2,4.41,11.72,6.37,normal
CMP-A1,2026-06-10T14:20:00,77.13,3.69,11.47,6.35,normal
CMP-A1,2026-06-10T14:21:00,78.25,3.79,10.87,6.18,normal
CMP-A1,2026-06-10T14:22:00,73.65,4.36,13.4,6.28,normal
CMP-A1,2026-06-10T14:23:00,73.28,4.28,14.57,6.17,normal
CMP-A1,2026-06-10T14:24:00,73.54,4.1,10.76,6.15,normal
CMP-A1,2026-06-10T14:25:00,78.53,3.69,11.78,5.96,normal
CMP-A1,2026-06-10T14:26:00,76.58,3.93,11.85,6.16,normal
CMP-A1,2026-06-10T14:27:00,74.73,3.51,11.59,5.99,normal
CMP-A1,2026-06-10T14:28:00,74.28,4.29,11.14,6.09,normal
CMP-A1,2026-06-10T14:29:00,74.84,4.48,12.01,5.93,normal
CMP-A1,2026-06-10T14:30:00,75.39,4.0,12.18,6.02,normal
CMP-A1,2026-06-10T14:31:00,75.43,4.34,12.01,5.99,normal
CMP-A1,2026-06-10T14:32:00,76.01,3.98,11.5,5.72,warning
CMP-A1,2026-06-10T14:33:00,74.9,4.1,12.18,5.81,normal
CMP-A1,2026-06-10T14:34:00,73.92,3.97,11.42,5.71,warning
CMP-A1,2026-06-10T14:35:00,74.55,4.18,11.21,5.67,warning
CMP-A1,2026-06-10T14:36:00,80.26,3.83,13.68,5.61,warning
CMP-A1,2026-06-10T14:37:00,73.58,3.67,13.16,5.59,warning
CMP-A1,2026-06-10T14:38:00,73.09,4.15,10.83,5.53,warning
CMP-A1,2026-06-10T14:39:00,74.51,3.46,12.61,5.65,warning
CMP-A1,2026-06-10T14:40:00,73.45,3.6,12.08,5.4,warning
CMP-A1,2026-06-10T14:41:00,75.17,4.5,12.14,5.31,warning
CMP-A1,2026-06-10T14:42:00,76.53,3.84,10.12,5.42,warning
CMP-A1,2026-06-10T14:43:00,72.18,4.07,12.97,5.37,warning
CMP-A1,2026-06-10T14:44:00,75.29,3.24,11.94,5.3,critical
CMP-A1,2026-06-10T14:45:00,75.06,4.62,11.47,5.41,warning
CMP-A1,2026-06-10T14:46:00,72.66,3.27,13.87,5.37,warning
CMP-A1,2026-06-10T14:47:00,75.9,4.14,12.9,5.19,critical
CMP-A1,2026-06-10T14:48:00,72.08,4.4,10.49,5.05,critical
CMP-A1,2026-06-10T14:49:00,76.22,4.02,11.85,5.1,critical
CMP-A1,2026-06-10T14:50:00,78.26,3.26,11.48,5.05,critical
CMP-A1,2026-06-10T14:51:00,60.17,3.45,9.39,6.93,normal
CMP-A1,2026-06-10T14:52:00,64.25,2.91,10.89,6.72,normal
CMP-A1,2026-06-10T14:53:00,60.65,4.88,10.01,6.13,normal
CMP-A1,2026-06-10T14:54:00,61.63,2.44,11.33,6.9,normal
CMP-A1,2026-06-10T14:55:00,66.59,2.98,10.22,6.69,normal
CMP-A1,2026-06-10T14:56:00,64.68,3.7,10.84,6.95,normal
CMP-A1,2026-06-10T14:57:00,67.0,3.73,10.79,6.91,normal
CMP-A1,2026-06-10T14:58:00,69.76,2.8,9.64,6.44,normal
CMP-A1,2026-06-10T14:59:00,65.73,2.09,10.96,6.77,normal
CMP-A1,2026-06-10T15:00:00,69.54,2.8,10.3,7.14,normal
CMP-A1,2026-06-10T15:01:00,70.53,2.79,10.68,6.89,normal
CMP-A1,2026-06-10T15:02:00,66.49,3.04,11.78,6.23,normal
CMP-A1,2026-06-10T15:03:00,63.32,3.47,10.96,7.21,normal
CMP-A1,2026-06-10T15:04:00,69.79,3.03,11.8,6.59,normal
CMP-A1,2026-06-10T15:05:00,68.72,4.29,11.71,6.83,normal
CMP-A1,2026-06-10T15:06:00,63.67,2.28,10.81,6.47,normal
CMP-A1,2026-06-10T15:07:00,61.83,2.49,10.04,6.79,normal
CMP-A1,2026-06-10T15:08:00,66.09,2.84,11.57,6.74,normal
CMP-A1,2026-06-10T15:09:00,61.85,3.34,12.46,6.9,normal
CMP-A1,2026-06-10T15:10:00,63.55,2.28,10.28,6.87,normal
CMP-A1,2026-06-10T15:11:00,63.45,2.2,9.65,7.24,normal
CMP-A1,2026-06-10T15:12:00,70.74,2.67,11.17,6.45,normal
CMP-A1,2026-06-10T15:13:00,70.62,3.35,11.45,6.29,normal
CMP-A1,2026-06-10T15:14:00,67.71,3.2,11.35,7.07,normal
CMP-A1,2026-06-10T15:15:00,65.26,2.84,11.28,6.78,normal
CMP-A1,2026-06-10T15:16:00,61.51,2.65,9.02,6.65,normal
CMP-A1,2026-06-10T15:17:00,69.41,3.31,9.97,7.04,normal
CMP-A1,2026-06-10T15:18:00,61.67,3.26,10.32,7.03,normal
CMP-A1,2026-06-10T15:19:00,58.69,2.69,8.86,6.72,normal
CMP-A1,2026-06-10T15:20:00,69.85,2.9,9.99,7.06,normal
CMP-A1,2026-06-10T15:21:00,69.27,3.15,11.18,6.48,normal
CMP-A1,2026-06-10T15:22:00,70.51,4.49,11.02,6.17,normal
CMP-A1,2026-06-10T15:23:00,62.77,3.57,10.08,7.18,normal
CMP-A1,2026-06-10T15:24:00,67.35,2.78,10.53,6.53,normal
CMP-A1,2026-06-10T15:25:00,64.27,2.87,11.67,7.43,normal
CMP-A1,2026-06-10T15:26:00,59.28,2.05,10.25,6.34,normal
CMP-A1,2026-06-10T15:27:00,65.18,3.65,11.99,6.86,normal
CMP-A1,2026-06-10T15:28:00,64.23,2.01,10.53,6.82,normal
CMP-A1,2026-06-10T15:29:00,67.56,2.77,10.06,6.36,normal
CMP-A1,2026-06-10T15:30:00,55.83,2.53,8.93,6.9,normal
CMP-A1,2026-06-10T15:31:00,62.93,2.88,9.52,5.83,normal
CMP-A1,2026-06-10T15:32:00,71.03,2.6,10.09,6.36,normal
CMP-A1,2026-06-10T15:33:00,68.89,3.29,9.67,6.68,normal
CMP-A1,2026-06-10T15:34:00,71.71,3.16,10.32,6.52,normal
CMP-A1,2026-06-10T15:35:00,57.42,3.1,10.83,7.13,normal
CMP-A1,2026-06-10T15:36:00,56.01,2.52,9.92,6.8,normal
CMP-A1,2026-06-10T15:37:00,64.42,3.13,10.91,6.53,normal
CMP-A1,2026-06-10T15:38:00,68.74,3.46,10.18,7.28,normal
CMP-A1,2026-06-10T15:39:00,71.23,3.76,7.48,7.27,normal
CMP-A1,2026-06-10T15:40:00,68.18,4.4,11.74,7.27,normal
CMP-A1,2026-06-10T15:41:00,68.51,4.01,12.49,6.86,normal
CMP-A1,2026-06-10T15:42:00,58.71,3.02,10.89,6.82,normal
CMP-A1,2026-06-10T15:43:00,60.01,2.22,9.76,7.04,normal
CMP-A1,2026-06-10T15:44:00,71.32,3.75,11.56,6.78,normal
CMP-A1,2026-06-10T15:45:00,58.03,2.93,10.24,6.65,normal
CMP-A1,2026-06-10T15:46:00,65.22,3.46,11.35,6.72,normal
CMP-A1,2026-06-10T15:47:00,57.38,2.91,10.54,7.17,normal
CMP-A1,2026-06-10T15:48:00,62.73,3.51,10.79,6.81,normal
CMP-A1,2026-06-10T15:49:00,68.72,2.8,9.92,6.8,normal
CMP-A1,2026-06-10T15:50:00,62.44,3.5,9.79,6.87,normal
CMP-A1,2026-06-10T15:51:00,64.6,3.33,10.04,6.7,normal
CMP-A1,2026-06-10T15:52:00,65.38,3.32,10.5,7.31,normal
CMP-A1,2026-06-10T15:53:00,61.04,3.16,8.93,6.91,normal
CMP-A1,2026-06-10T15:54:00,60.54,3.03,10.13,6.88,normal
CMP-A1,2026-06-10T15:55:00,62.79,2.84,11.94,6.89,normal
CMP-A1,2026-06-10T15:56:00,62.76,3.05,12.15,6.73,normal
CMP-A1,2026-06-10T15:57:00,62.24,2.79,9.95,6.62,normal
CMP-A1,2026-06-10T15:58:00,59.88,2.53,9.67,6.98,normal
CMP-A1,2026-06-10T15:59:00,63.48,3.08,11.77,7.19,normal
CMP-A1,2026-06-10T16:00:00,63.87,2.82,9.64,7.01,normal
CMP-A1,2026-06-10T16:01:00,64.18,2.97,9.69,6.57,normal
CMP-A1,2026-06-10T16:02:00,66.28,2.41,11.49,6.64,normal
CMP-A1,2026-06-10T16:03:00,64.4,2.4,10.49,6.7,normal
CMP-A1,2026-06-10T16:04:00,64.8,4.08,10.68,6.56,normal
CMP-A1,2026-06-10T16:05:00,62.15,3.56,11.8,6.88,normal
CMP-A1,2026-06-10T16:06:00,67.75,3.57,11.92,6.22,normal
CMP-A1,2026-06-10T16:07:00,67.67,3.79,9.16,6.53,normal
CMP-A1,2026-06-10T16:08:00,61.6,2.76,10.02,6.87,normal
CMP-A1,2026-06-10T16:09:00,68.46,3.85,9.66,6.55,normal
CMP-A1,2026-06-10T16:10:00,70.26,3.59,10.58,6.94,normal
CMP-A1,2026-06-10T16:11:00,64.88,3.51,10.16,6.88,normal
CMP-A1,2026-06-10T16:12:00,58.96,2.79,9.82,6.69,normal
CMP-A1,2026-06-10T16:13:00,61.29,2.88,8.99,6.96,normal
CMP-A1,2026-06-10T16:14:00,64.67,2.18,9.67,6.9,normal
CMP-A1,2026-06-10T16:15:00,62.83,2.78,10.43,6.9,normal
CMP-A1,2026-06-10T16:16:00,59.25,3.53,9.7,6.79,normal
CMP-A1,2026-06-10T16:17:00,64.86,2.88,9.48,6.71,normal
CMP-A1,2026-06-10T16:18:00,71.5,2.38,12.19,6.72,normal
CMP-A1,2026-06-10T16:19:00,65.14,2.55,9.73,6.65,normal
CMP-A1,2026-06-10T16:20:00,60.82,3.07,10.09,7.36,normal
CMP-A1,2026-06-10T16:21:00,60.34,3.26,10.75,6.48,normal
CMP-A1,2026-06-10T16:22:00,67.75,2.96,8.01,7.0,normal
CMP-A1,2026-06-10T16:23:00,60.53,2.57,11.19,6.7,normal
CMP-A1,2026-06-10T16:24:00,68.67,3.93,9.86,7.04,normal
CMP-A1,2026-06-10T16:25:00,61.98,4.54,9.81,7.11,normal
CMP-A1,2026-06-10T16:26:00,68.38,3.39,9.83,6.75,normal
CMP-A1,2026-06-10T16:27:00,56.39,3.33,10.85,6.84,normal
CMP-A1,2026-06-10T16:28:00,53.11,2.44,9.75,6.89,normal
CMP-A1,2026-06-10T16:29:00,66.16,3.1,11.14,6.49,normal
CMP-A1,2026-06-10T16:30:00,67.44,3.48,10.88,6.75,normal
CMP-A1,2026-06-10T16:31:00,72.32,3.5,9.53,6.87,normal
CMP-A1,2026-06-10T16:32:00,68.01,2.85,11.59,6.91,normal
CMP-A1,2026-06-10T16:33:00,55.63,3.38,10.09,6.96,normal
CMP-A1,2026-06-10T16:34:00,68.78,3.32,12.17,6.75,normal
CMP-A1,2026-06-10T16:35:00,67.5,3.68,10.4,7.03,normal
CMP-A1,2026-06-10T16:36:00,62.62,2.95,9.19,6.87,normal
CMP-A1,2026-06-10T16:37:00,66.3,3.91,11.29,6.71,normal
CMP-A1,2026-06-10T16:38:00,60.29,3.46,11.61,7.03,normal
CMP-A1,2026-06-10T16:39:00,69.34,3.07,10.03,6.58,normal
CMP-A1,2026-06-10T16:40:00,64.78,3.15,10.71,6.76,normal
CMP-A1,2026-06-10T16:41:00,64.47,2.73,11.44,6.82,normal
CMP-A1,2026-06-10T16:42:00,64.3,2.75,9.17,7.19,normal
CMP-A1,2026-06-10T16:43:00,67.22,2.23,11.26,7.08,normal
CMP-A1,2026-06-10T16:44:00,65.5,4.16,10.72,6.37,normal
CMP-A1,2026-06-10T16:45:00,66.46,3.35,9.9,6.97,normal
CMP-A1,2026-06-10T16:46:00,58.33,3.79,9.62,6.5,normal
CMP-A1,2026-06-10T16:47:00,64.54,3.46,10.66,6.58,normal
CMP-A1,2026-06-10T16:48:00,62.98,2.52,10.28,7.12,normal
CMP-A1,2026-06-10T16:49:00,64.98,3.72,11.96,6.62,normal
CMP-A1,2026-06-10T16:50:00,64.25,4.5,11.94,6.3,normal
CMP-A1,2026-06-10T16:51:00,66.55,3.2,11.33,6.58,normal
CMP-A1,2026-06-10T16:52:00,61.64,2.79,9.93,7.04,normal
CMP-A1,2026-06-10T16:53:00,60.28,2.83,8.71,7.1,normal
CMP-A1,2026-06-10T16:54:00,70.08,3.0,10.2,6.94,normal
CMP-A1,2026-06-10T16:55:00,70.9,3.45,9.8,6.31,normal
CMP-A1,2026-06-10T16:56:00,60.54,3.24,9.84,6.86,normal
CMP-A1,2026-06-10T16:57:00,62.79,2.57,9.32,7.27,normal
CMP-A1,2026-06-10T16:58:00,68.56,4.24,11.04,6.67,normal
CMP-A1,2026-06-10T16:59:00,70.29,3.18,10.72,6.79,normal
CMP-A1,2026-06-10T17:00:00,53.21,4.16,10.99,6.9,normal
CMP-A1,2026-06-10T17:01:00,64.75,3.3,9.9,6.98,normal
CMP-A1,2026-06-10T17:02:00,59.77,3.31,11.06,6.74,normal
CMP-A1,2026-06-10T17:03:00,66.48,2.61,9.53,6.87,normal
CMP-A1,2026-06-10T17:04:00,67.71,2.08,11.02,6.64,normal
CMP-A1,2026-06-10T17:05:00,64.23,2.4,9.65,7.09,normal
CMP-A1,2026-06-10T17:06:00,65.13,2.97,10.38,6.95,normal
CMP-A1,2026-06-10T17:07:00,66.76,3.15,11.59,7.09,normal
CMP-A1,2026-06-10T17:08:00,66.65,3.23,11.16,6.89,normal
CMP-A1,2026-06-10T17:09:00,69.24,3.74,9.48,6.47,normal
CMP-A1,2026-06-10T17:10:00,62.2,3.79,8.92,6.92,normal
CMP-A1,2026-06-10T17:11:00,66.45,3.9,10.68,6.4,normal
CMP-A1,2026-06-10T17:12:00,61.16,2.49,9.96,6.75,normal
CMP-A1,2026-06-10T17:13:00,60.34,4.08,9.17,7.2,normal
CMP-A1,2026-06-10T17:14:00,69.74,3.74,9.81,6.9,normal
CMP-A1,2026-06-10T17:15:00,59.89,3.75,10.43,6.68,normal
CMP-A1,2026-06-10T17:16:00,60.11,1.71,9.46,7.13,normal
CMP-A1,2026-06-10T17:17:00,63.39,3.1,11.16,7.34,normal
CMP-A1,2026-06-10T17:18:00,70.3,2.62,8.56,7.51,normal
CMP-A1,2026-06-10T17:19:00,74.08,3.31,9.23,7.09,normal
CMP-A1,2026-06-10T17:20:00,64.57,3.13,11.39,6.9,normal
CMP-A1,2026-06-10T17:21:00,60.26,3.01,11.16,6.95,normal
CMP-A1,2026-06-10T17:22:00,66.05,3.76,10.14,6.85,normal
CMP-A1,2026-06-10T17:23:00,51.5,2.93,11.26,6.68,normal
CMP-A1,2026-06-10T17:24:00,63.14,2.58,11.5,6.96,normal
CMP-A1,2026-06-10T17:25:00,68.3,2.16,10.34,6.72,normal
CMP-A1,2026-06-10T17:26:00,63.88,2.83,10.15,7.05,normal
CMP-A1,2026-06-10T17:27:00,57.35,4.27,10.98,6.79,normal
CMP-A1,2026-06-10T17:28:00,68.63,2.33,9.84,6.76,normal
CMP-A1,2026-06-10T17:29:00,70.46,3.17,10.95,6.62,normal
CMP-A1,2026-06-10T17:30:00,66.95,4.21,11.5,6.78,normal
CMP-A1,2026-06-10T17:31:00,67.7,3.55,11.01,7.13,normal
CMP-A1,2026-06-10T17:32:00,69.42,3.12,11.14,6.69,normal
CMP-A1,2026-06-10T17:33:00,61.31,3.04,10.42,6.3,normal
CMP-A1,2026-06-10T17:34:00,68.44,1.54,13.21,7.25,normal
CMP-A1,2026-06-10T17:35:00,63.96,3.21,10.8,6.62,normal
CMP-A1,2026-06-10T17:36:00,65.77,3.11,10.41,6.85,normal
CMP-A1,2026-06-10T17:37:00,59.75,3.22,10.66,6.84,normal
CMP-A1,2026-06-10T17:38:00,64.14,3.88,10.15,6.87,normal
CMP-A1,2026-06-10T17:39:00,70.19,3.15,10.71,6.77,normal
CMP-A1,2026-06-10T17:40:00,69.95,3.05,11.78,6.77,normal
CMP-A1,2026-06-10T17:41:00,61.56,3.61,10.2,6.99,normal
CMP-A1,2026-06-10T17:42:00,54.08,3.2,10.04,6.48,normal
CMP-A1,2026-06-10T17:43:00,62.79,2.86,10.45,6.39,normal
CMP-A1,2026-06-10T17:44:00,66.27,4.02,10.78,7.04,normal
CMP-A1,2026-06-10T17:45:00,69.38,3.94,12.37,6.65,normal
CMP-A1,2026-06-10T17:46:00,62.13,3.67,11.21,7.03,normal
CMP-A1,2026-06-10T17:47:00,72.56,3.21,10.93,6.51,normal
CMP-A1,2026-06-10T17:48:00,73.54,3.0,10.19,6.7,normal
CMP-A1,2026-06-10T17:49:00,62.42,2.76,9.98,6.39,normal
CMP-A1,2026-06-10T17:50:00,61.86,4.37,11.24,7.08,normal
CMP-A1,2026-06-10T17:51:00,69.71,4.3,8.73,6.43,normal
CMP-A1,2026-06-10T17:52:00,61.79,2.92,10.2,6.67,normal
CMP-A1,2026-06-10T17:53:00,65.88,3.22,9.78,6.15,normal
CMP-A1,2026-06-10T17:54:00,61.03,2.87,10.25,6.46,normal
CMP-A1,2026-06-10T17:55:00,63.04,2.52,10.37,6.48,normal
CMP-A1,2026-06-10T17:56:00,61.6,2.41,10.35,6.54,normal
CMP-A1,2026-06-10T17:57:00,68.63,3.44,10.43,6.56,normal
CMP-A1,2026-06-10T17:58:00,66.52,3.61,10.64,7.28,normal
CMP-A1,2026-06-10T17:59:00,66.84,3.75,10.63,7.0,normal
CMP-A1,2026-06-10T18:00:00,61.81,2.92,10.85,6.9,normal
CMP-A1,2026-06-10T18:01:00,67.03,3.86,9.08,6.51,normal
CMP-A1,2026-06-10T18:02:00,65.92,2.77,13.88,6.95,normal
CMP-A1,2026-06-10T18:03:00,64.69,2.89,10.02,6.81,normal
CMP-A1,2026-06-10T18:04:00,65.45,2.93,10.23,7.2,normal
CMP-A1,2026-06-10T18:05:00,70.54,3.35,9.16,6.96,normal
CMP-A1,2026-06-10T18:06:00,71.22,4.02,11.23,7.23,normal
CMP-A1,2026-06-10T18:07:00,65.21,3.58,9.82,6.89,normal
CMP-A1,2026-06-10T18:08:00,70.32,2.85,9.64,6.83,normal
CMP-A1,2026-06-10T18:09:00,64.09,3.59,10.05,7.32,normal
CMP-A1,2026-06-10T18:10:00,59.84,3.95,9.74,6.26,normal
CMP-A1,2026-06-10T18:11:00,65.95,3.05,9.39,6.3,normal
CMP-A1,2026-06-10T18:12:00,64.97,3.79,11.08,6.82,normal
CMP-A1,2026-06-10T18:13:00,66.92,3.18,9.07,6.37,normal
CMP-A1,2026-06-10T18:14:00,64.19,3.1,11.35,7.03,normal
CMP-A1,2026-06-10T18:15:00,67.42,3.03,9.12,6.92,normal
CMP-A1,2026-06-10T18:16:00,67.1,1.77,9.67,6.59,normal
CMP-A1,2026-06-10T18:17:00,65.47,2.72,10.46,6.74,normal
CMP-A1,2026-06-10T18:18:00,64.36,2.77,9.86,6.48,normal
CMP-A1,2026-06-10T18:19:00,66.52,3.54,9.73,7.26,normal
CMP-A1,2026-06-10T18:20:00,63.74,4.12,9.86,6.19,normal
CMP-A1,2026-06-10T18:21:00,66.61,3.35,10.53,6.61,normal
CMP-A1,2026-06-10T18:22:00,64.86,2.89,10.2,7.05,normal
CMP-A1,2026-06-10T18:23:00,65.74,3.57,10.27,6.7,normal
CMP-A1,2026-06-10T18:24:00,60.39,2.98,7.18,6.62,normal
CMP-A1,2026-06-10T18:25:00,64.67,3.54,10.23,6.9,normal
CMP-A1,2026-06-10T18:26:00,56.28,3.17,8.82,6.44,normal
CMP-A1,2026-06-10T18:27:00,64.25,3.97,10.87,6.81,normal
CMP-A1,2026-06-10T18:28:00,64.92,2.77,9.96,6.93,normal
CMP-A1,2026-06-10T18:29:00,59.46,3.56,10.11,7.05,normal
CMP-A1,2026-06-10T18:30:00,68.84,2.2,9.92,6.54,normal
CMP-A1,2026-06-10T18:31:00,57.75,2.58,12.94,6.98,normal
CMP-A1,2026-06-10T18:32:00,72.67,3.7,9.76,6.69,normal
CMP-A1,2026-06-10T18:33:00,67.35,3.46,9.92,6.35,normal
CMP-A1,2026-06-10T18:34:00,78.15,3.12,10.17,6.83,normal
CMP-A1,2026-06-10T18:35:00,64.03,3.27,11.79,6.76,normal
CMP-A1,2026-06-10T18:36:00,60.35,3.1,10.04,7.23,normal
CMP-A1,2026-06-10T18:37:00,69.68,3.26,9.22,6.43,normal
CMP-A1,2026-06-10T18:38:00,65.06,3.4,10.13,6.66,normal
CMP-A1,2026-06-10T18:39:00,62.63,3.19,8.12,6.47,normal
CMP-A1,2026-06-10T18:40:00,62.49,3.92,9.69,6.85,normal
CMP-A1,2026-06-10T18:41:00,65.91,3.98,11.76,6.78,normal
CMP-A1,2026-06-10T18:42:00,63.1,2.8,10.26,6.67,normal
CMP-A1,2026-06-10T18:43:00,67.21,3.45,11.09,7.18,normal
CMP-A1,2026-06-10T18:44:00,72.45,3.27,11.6,6.69,normal
CMP-A1,2026-06-10T18:45:00,69.74,3.84,11.51,6.83,normal
CMP-A1,2026-06-10T18:46:00,62.33,2.36,10.46,7.26,normal
CMP-A1,2026-06-10T18:47:00,63.76,3.67,11.34,6.71,normal
CMP-A1,2026-06-10T18:48:00,70.27,1.45,9.28,6.53,normal
CMP-A1,2026-06-10T18:49:00,61.72,3.4,10.79,6.92,normal
CMP-A1,2026-06-10T18:50:00,67.38,2.63,9.28,6.92,normal
CMP-A1,2026-06-10T18:51:00,62.48,2.26,11.47,7.22,normal
CMP-A1,2026-06-10T18:52:00,71.23,3.31,11.13,7.21,normal
CMP-A1,2026-06-10T18:53:00,62.43,3.87,10.78,7.07,normal
CMP-A1,2026-06-10T18:54:00,65.74,3.98,10.72,6.35,normal
CMP-A1,2026-06-10T18:55:00,70.81,2.63,11.75,6.77,normal
CMP-A1,2026-06-10T18:56:00,69.7,3.88,10.93,6.95,normal
CMP-A1,2026-06-10T18:57:00,66.69,1.99,10.62,6.47,normal
CMP-A1,2026-06-10T18:58:00,65.68,2.51,9.32,7.28,normal
CMP-A1,2026-06-10T18:59:00,69.28,3.2,10.68,6.73,normal
CMP-A1,2026-06-10T19:00:00,67.28,2.79,11.49,6.72,normal
CMP-A1,2026-06-10T19:01:00,63.32,3.21,9.91,6.9,normal
CMP-A1,2026-06-10T19:02:00,62.85,3.48,11.72,6.58,normal
CMP-A1,2026-06-10T19:03:00,64.48,3.48,10.06,6.94,normal
CMP-A1,2026-06-10T19:04:00,67.22,3.85,9.89,6.52,normal
CMP-A1,2026-06-10T19:05:00,63.77,2.62,11.06,6.45,normal
CMP-A1,2026-06-10T19:06:00,74.33,3.98,10.51,7.06,normal
CMP-A1,2026-06-10T19:07:00,58.45,4.71,9.91,6.76,normal
CMP-A1,2026-06-10T19:08:00,57.58,3.49,9.39,6.83,normal
CMP-A1,2026-06-10T19:09:00,62.82,2.55,9.7,6.87,normal
CMP-A1,2026-06-10T19:10:00,59.87,2.75,11.16,7.58,normal
CMP-A1,2026-06-10T19:11:00,66.91,2.65,10.13,6.81,normal
CMP-A1,2026-06-10T19:12:00,63.6,3.74,10.72,7.07,normal
CMP-A1,2026-06-10T19:13:00,63.74,4.0,10.33,6.51,normal
CMP-A1,2026-06-10T19:14:00,73.71,2.11,9.76,6.61,normal
CMP-A1,2026-06-10T19:15:00,75.03,4.28,11.99,6.7,normal
CMP-A1,2026-06-10T19:16:00,74.7,3.42,11.48,6.85,normal
CMP-A1,2026-06-10T19:17:00,64.8,3.05,10.29,6.98,normal
CMP-A1,2026-06-10T19:18:00,66.47,3.18,12.01,5.91,normal
CMP-A1,2026-06-10T19:19:00,67.04,3.63,11.65,6.78,normal
CMP-A1,2026-06-10T19:20:00,65.83,3.79,11.99,6.71,normal
CMP-A1,2026-06-10T19:21:00,66.07,4.21,8.38,6.59,normal
CMP-A1,2026-06-10T19:22:00,70.86,3.86,11.02,6.67,normal
CMP-A1,2026-06-10T19:23:00,61.47,2.85,12.05,6.61,normal
CMP-A1,2026-06-10T19:24:00,65.41,2.75,11.34,6.64,normal
CMP-A1,2026-06-10T19:25:00,64.61,2.19,8.89,6.8,normal
CMP-A1,2026-06-10T19:26:00,59.7,4.46,8.44,6.56,normal
CMP-A1,2026-06-10T19:27:00,65.07,2.98,9.4,6.51,normal
CMP-A1,2026-06-10T19:28:00,61.04,3.03,12.45,6.82,normal
CMP-A1,2026-06-10T19:29:00,69.73,3.5,11.61,5.96,normal
CMP-A1,2026-06-10T19:30:00,63.78,3.98,9.93,7.33,normal
CMP-A1,2026-06-10T19:31:00,70.94,2.92,10.0,6.5,normal
CMP-A1,2026-06-10T19:32:00,62.48,2.46,10.93,6.36,normal
CMP-A1,2026-06-10T19:33:00,67.41,3.58,8.84,7.26,normal
CMP-A1,2026-06-10T19:34:00,67.05,3.65,9.74,6.99,normal
CMP-A1,2026-06-10T19:35:00,69.51,3.14,12.5,6.81,normal
CMP-A1,2026-06-10T19:36:00,69.56,3.38,11.09,6.3,normal
CMP-A1,2026-06-10T19:37:00,66.48,2.76,9.65,7.32,normal
CMP-A1,2026-06-10T19:38:00,64.14,2.6,10.14,6.41,normal
CMP-A1,2026-06-10T19:39:00,70.74,2.78,11.03,7.21,normal
CMP-A1,2026-06-10T19:40:00,63.0,3.52,9.47,7.53,normal
CMP-A1,2026-06-10T19:41:00,68.75,3.08,9.73,6.77,normal
CMP-A1,2026-06-10T19:42:00,63.64,4.37,9.27,6.84,normal
